ID,Business_name,time,rating,text,verified,date
7696208135776315608,Daily Harvest Market,1711485836736,3,Meat and fish sections are well-maintained.,Yes,2023-03-26
16503565002277918523,Purely Organic Produce,1711485836736,2,The aisles are always clutter-free.,No,2023-03-26
10075662173629530109,Sunshine Grocery,1711485836736,3,The floral department is always a delight.,No,2023-03-26
17862476550370470356,"Nature""s Pantry",1711485836736,2,The bakery section is a bit lacking.,Yes,2023-03-26
15085528689016801647,The Local Grocer,1711485836736,4,Excellent wine and spirits selection.,No,2023-03-26
4668733350574652722,Field to Fork Market,1711485836736,5,The aisles are always clutter-free.,No,2023-03-26
8475502189477706836,Neighborhood Fresh Market,1711485836736,3,The availability of rare and exotic fruits and vegetables encourages culinary exploration and creativity in the kitchen.,No,2023-03-26
14033528368236972500,Neighborhood Fresh Market,1711485836736,3,"Although the selection of products is generally outstanding, I've noticed that staple items can be out of stock, which can be inconvenient for regular shopping.",No,2023-03-26
1998515961902929834,EcoFood Supermarket,1711485836736,1,Pet-friendly shopping is a plus.,No,2023-03-26
6544112705074872343,Purely Organic Produce,1711485836736,4,"Their online shopping and home delivery service have been a game-changer, especially with the intuitive app that makes ordering easy and efficient.",No,2023-03-26
15721396981768173188,"Season""s Best Market",1711485836736,5,"I had an issue with a product, and the way the customer service team handled my complaint was exemplary, offering a refund and a coupon for future use.",No,2023-03-26
8047157031097129621,Harvest Moon Grocers,1711485836736,4,More eco-friendly packaging needed.,Yes,2023-03-26
16393743472017446253,The Local Grocer,1711485836736,5,"While the prices can be a bit higher than at big box stores, the quality and customer service offered here make it worth the extra cost.",No,2023-03-26
11702514384694435566,City Market,1711485836736,4,A go-to for specialty gourmet products.,No,2023-03-26
18413112614189616250,Organic Essentials,1711485836736,4,Could improve on the organic snack options.,No,2023-03-26
2200318296306596524,Daily Harvest Market,1711485836736,5,"One of the best aspects is the freshness and variety of the salad bar, offering a plethora of options for healthy and quick meal solutions.",No,2023-03-26
14919708729982914089,Organic Essentials,1711485836736,2,The prepared foods section saves my dinners!,Yes,2023-03-26
17376074889884085017,Sunshine Grocery,1711485836736,4,Bulk bin section is a money-saver.,Yes,2023-03-26
8711822758927612838,"Nature""s Pantry",1711485836736,5,Pet-friendly shopping is a plus.,Yes,2023-03-26
15503227861311962165,City Market,1711485836736,2,"It's refreshing to see a grocery store that places such a high value on customer feedback, with suggestion boxes and responsive management.",No,2023-03-26
3755405061708150470,"Nature""s Pantry",1711485836736,3,"They offer a remarkable range of dietary-specific products, from keto and paleo to gluten-free and sugar-free, making healthy living more accessible.",No,2023-03-26
17729420943805635625,"Nature""s Pantry",1711485836736,3,The floral department is always a delight.,Yes,2023-03-26
6797582908345186514,Purely Organic Produce,1711485836736,1,Checkout is seamless with self-service options.,No,2023-03-26
13965738159359133990,Sunshine Grocery,1711485836736,1,Free samples are always appreciated!,Yes,2023-03-26
10956443960809892564,Neighborhood Fresh Market,1711485836736,1,Impressed by the local produce selection.,No,2023-03-26
14238377684194865029,Harvest Moon Grocers,1711485836736,4,The freshness guarantee is reassuring.,No,2023-03-26
9260637528378037669,EcoFood Supermarket,1711485836736,2,Their in-house bakery produces some of the most delightful pastries and bread I've ever tasted – the early morning aroma of fresh baking is irresistible.,No,2023-03-26
8296681554014734442,Daily Harvest Market,1711485836736,3,The bakery section is a bit lacking.,No,2023-03-26
9171507282193545634,City Market,1711485836736,3,"Their online shopping and home delivery service have been a game-changer, especially with the intuitive app that makes ordering easy and efficient.",Yes,2023-03-26
17527710004989196247,City Market,1711485836736,5,"The kids' play area is a thoughtful addition, allowing parents to shop in peace while their children are safely entertained.",No,2023-03-26
16131883369105060782,Purely Organic Produce,1711485836736,4,"They offer a remarkable range of dietary-specific products, from keto and paleo to gluten-free and sugar-free, making healthy living more accessible.",Yes,2023-03-26
4928671409402872831,City Market,1711485836736,3,The bakery section is a bit lacking.,Yes,2023-03-26
8166455028221192031,Purely Organic Produce,1711485836736,5,"I was impressed by the store's initiative to offer educational tours to schools, teaching children about nutrition and the importance of local farming.",No,2023-03-26
4338666927125222673,EcoFood Supermarket,1711485836736,4,Their loyalty program is really worth it.,Yes,2023-03-26
15275261349932579284,Sunshine Grocery,1711485836736,3,Could improve on the organic snack options.,No,2023-03-26
8001976982395163871,Urban Fresh Foods,1711485836736,1,The aisles are always clutter-free.,Yes,2023-03-26
5885070438176554478,Organic Essentials,1711485836736,1,"Their holiday-themed events bring the community together, offering tastings, special deals, and festive decorations that enhance the shopping experience.",Yes,2023-03-26
17980180260744228390,Harvest Moon Grocers,1711485836736,4,The store layout is confusing.,No,2023-03-26
6094330772199801741,EcoFood Supermarket,1711485836736,1,The cheese variety is incredible.,Yes,2023-03-26
14038495122250310928,City Market,1711485836736,2,Always out of my favorite items.,No,2023-03-26
8508131938788553240,The Grocery Basket,1711485836736,4,The loyalty app is super convenient.,No,2023-03-26
79364135278848724,The Grocery Basket,1711485836736,5,"The kids' play area is a thoughtful addition, allowing parents to shop in peace while their children are safely entertained.",Yes,2023-03-26
1734162711099989775,The Local Grocer,1711485836736,1,The aisles are always clutter-free.,Yes,2023-03-26
11962783298063070555,Harvest Moon Grocers,1711485836736,3,The prepared foods section saves my dinners!,No,2023-03-26
2851096338692423533,Fresh & Green Groceries,1711485836736,4,"The inclusion of a small cafe within the store is perfect for a quick break during shopping trips, offering excellent coffee and snacks.",Yes,2023-03-26
3253695683868593375,Fresh & Green Groceries,1711485836736,3,The availability of rare and exotic fruits and vegetables encourages culinary exploration and creativity in the kitchen.,Yes,2023-03-26
13978275395020440284,EcoFood Supermarket,1711485836736,2,They always have the best seasonal fruits.,No,2023-03-26
12391542701137004855,Sunshine Grocery,1711485836736,3,Needs a better selection of non-dairy milk.,Yes,2023-03-26
5330171899429168989,Daily Harvest Market,1711485836736,5,"Their online shopping and home delivery service have been a game-changer, especially with the intuitive app that makes ordering easy and efficient.",No,2023-03-26
17411433727572107629,EcoFood Supermarket,1711485836736,1,Prices are a bit steep for everyday items.,Yes,2023-03-26
11430561177276943265,Sunshine Grocery,1711485836736,4,I appreciate the store's effort in organizing cooking classes; it's a great way to engage with the community and learn new recipes using ingredients sold right there.,No,2023-03-26
10929817353987061916,"Season""s Best Market",1711485836736,5,"They offer a remarkable range of dietary-specific products, from keto and paleo to gluten-free and sugar-free, making healthy living more accessible.",Yes,2023-03-26
5325711636477157253,Urban Fresh Foods,1711485836736,1,Friendly and helpful pharmacy staff.,Yes,2023-03-26
1813109036991806858,Field to Fork Market,1711485836736,1,Prices are a bit steep for everyday items.,No,2023-03-26
12003590130984172150,Field to Fork Market,1711485836736,3,Prices are a bit steep for everyday items.,Yes,2023-03-26
12371317872440476460,City Market,1711485836736,3,I wish they had more cashiers on duty.,Yes,2023-03-26
2132876327749463049,City Market,1711485836736,4,"I had an issue with a product, and the way the customer service team handled my complaint was exemplary, offering a refund and a coupon for future use.",No,2023-03-26
6196964148228152538,"Season""s Best Market",1711485836736,3,The freshness guarantee is reassuring.,Yes,2023-03-26
498749763389060832,Purely Organic Produce,1711485836736,4,The aisles are always clutter-free.,Yes,2023-03-26
15860432039550265152,The Local Grocer,1711485836736,4,"Despite its many positives, the store could improve by extending its hours on weekends to accommodate those with busy work schedules.",Yes,2023-03-26
4942381576520290622,Sunshine Grocery,1711485836736,4,The aisles are always clutter-free.,Yes,2023-03-26
7295304618348498814,"Nature""s Pantry",1711485836736,5,Could improve on the organic snack options.,No,2023-03-26
2537267391122700608,City Market,1711485836736,2,Found everything I needed and more!,Yes,2023-03-26
4342719009919051003,Daily Harvest Market,1711485836736,1,"Their holiday-themed events bring the community together, offering tastings, special deals, and festive decorations that enhance the shopping experience.",No,2023-03-26
3348996640689375967,Urban Fresh Foods,1711485836736,2,Great prices and friendly staff.,Yes,2023-03-26
9734802461300145750,City Market,1711485836736,2,Their in-house bakery produces some of the most delightful pastries and bread I've ever tasted – the early morning aroma of fresh baking is irresistible.,Yes,2023-03-26
2429432731528573078,Organic Essentials,1711485836736,5,"The staff went above and beyond when I inquired about gluten-free options, guiding me through the aisles and providing recommendations on products and brands.",Yes,2023-03-26
14699975231450398928,Fresh & Green Groceries,1711485836736,5,More eco-friendly packaging needed.,Yes,2023-03-26
3233853619626861480,City Market,1711485836736,3,They always have the best seasonal fruits.,Yes,2023-03-26
8186243672824370499,The Local Grocer,1711485836736,4,The selection of locally sourced honey and jams is not only extensive but brings a taste of the region's best flavors directly to our table.,No,2023-03-26
6563826492699898584,Purely Organic Produce,1711485836736,3,"Their holiday-themed events bring the community together, offering tastings, special deals, and festive decorations that enhance the shopping experience.",No,2023-03-26
10202571503797015593,"Nature""s Pantry",1711485836736,3,Needs a better selection of non-dairy milk.,No,2023-03-26
5200827538719460757,Neighborhood Fresh Market,1711485836736,5,The bakery section is a bit lacking.,No,2023-03-26
12353808147121147486,Sunshine Grocery,1711485836736,1,Checkout lines were too long.,No,2023-03-26
14099481121769986215,Neighborhood Fresh Market,1711485836736,4,The availability of rare and exotic fruits and vegetables encourages culinary exploration and creativity in the kitchen.,No,2023-03-26
2822555619839336103,Urban Fresh Foods,1711485836736,1,"I was pleasantly surprised by their commitment to sustainability, with eco-friendly packaging and a wide range of bulk purchase options reducing plastic waste.",No,2023-03-26
3657108434945134156,Field to Fork Market,1711485836736,4,"The butcher counter is a standout, offering custom cuts of meat that are always fresh and sourced from ethical farms.",Yes,2023-03-26
6296486217631740775,Daily Harvest Market,1711485836736,1,"I was pleasantly surprised by their commitment to sustainability, with eco-friendly packaging and a wide range of bulk purchase options reducing plastic waste.",No,2023-03-26
9271119690297054284,City Market,1711485836736,3,"I was disappointed to find that some of the produce, while labeled organic, did not seem to meet the usual standards of freshness and quality I expected.",No,2023-03-26
3554526577331139182,Organic Essentials,1711485836736,4,Organic meat selection is unmatched.,No,2023-03-26
9486296187371520498,Neighborhood Fresh Market,1711485836736,4,The store brand products are top quality.,No,2023-03-26
3974242889467775064,EcoFood Supermarket,1711485836736,1,Free samples are always appreciated!,No,2023-03-26
10041599796655479138,The Local Grocer,1711485836736,4,Pet-friendly shopping is a plus.,Yes,2023-03-26
6671400530016457361,Organic Essentials,1711485836736,1,Pet-friendly shopping is a plus.,No,2023-03-26
6488172062145919272,Neighborhood Fresh Market,1711485836736,4,More eco-friendly packaging needed.,Yes,2023-03-26
15385382259311978090,Fresh & Green Groceries,1711485836736,2,The aisles are always clutter-free.,Yes,2023-03-26
8690766045780407421,EcoFood Supermarket,1711485836736,1,More eco-friendly packaging needed.,No,2023-03-26
6604442204243720359,Harvest Moon Grocers,1711485836736,3,"I was impressed by the store's initiative to offer educational tours to schools, teaching children about nutrition and the importance of local farming.",Yes,2023-03-26
12551373884435482190,EcoFood Supermarket,1711485836736,3,"I had an issue with a product, and the way the customer service team handled my complaint was exemplary, offering a refund and a coupon for future use.",Yes,2023-03-26
14676375319809271408,Fresh & Green Groceries,1711485836736,3,The floral department is always a delight.,No,2023-03-26
12907359375783804120,The Local Grocer,1711485836736,3,"I was pleasantly surprised by their commitment to sustainability, with eco-friendly packaging and a wide range of bulk purchase options reducing plastic waste.",Yes,2023-03-26
15564610299277044534,Organic Essentials,1711485836736,5,Their loyalty program is really worth it.,No,2023-03-26
15883514044205638373,Daily Harvest Market,1711485836736,5,The bakery section is a bit lacking.,Yes,2023-03-26
13653350172847325639,Purely Organic Produce,1711485836736,1,"The seafood counter offers an impressive array of fresh, sustainable options, and the knowledgeable staff can provide cooking tips and recipe ideas.",Yes,2023-03-26
2756177904603951578,"Season""s Best Market",1711485836736,2,Parking was a nightmare.,Yes,2023-03-26
6412238261017611184,The Grocery Basket,1711485836736,5,Bulk bin section is a money-saver.,Yes,2023-03-26
8902117667125316538,Organic Essentials,1711485836736,4,"Their holiday-themed events bring the community together, offering tastings, special deals, and festive decorations that enhance the shopping experience.",Yes,2023-03-26
9548804140958594560,The Grocery Basket,1711485836736,4,The store's effort to feature and promote products from women-owned and minority-owned businesses is a great way to support diverse entrepreneurs.,Yes,2023-03-26
13538403158782904277,"Nature""s Pantry",1711485836736,4,"Despite its many positives, the store could improve by extending its hours on weekends to accommodate those with busy work schedules.",No,2023-03-26
1749947942330610989,The Grocery Basket,1711485836736,1,Their in-house bakery produces some of the most delightful pastries and bread I've ever tasted – the early morning aroma of fresh baking is irresistible.,No,2023-03-26
8106197903550957921,The Local Grocer,1711485836736,5,I appreciate the store's effort in organizing cooking classes; it's a great way to engage with the community and learn new recipes using ingredients sold right there.,No,2023-03-26
7061865202639768511,"Season""s Best Market",1711485836736,4,The deli section offers amazing sandwiches.,Yes,2023-03-26
6722209138912630502,Neighborhood Fresh Market,1711485836736,2,Prices are a bit steep for everyday items.,No,2023-03-26
15924452305444693413,Organic Essentials,1711485836736,1,Needs more checkout staff during peak hours.,No,2023-03-26
2262150916963090401,Daily Harvest Market,1711485836736,3,"The variety of plant-based and vegan products is impressive, catering to dietary needs that are often overlooked in traditional grocery stores.",No,2023-03-26
9818975187810299074,Sunshine Grocery,1711485836736,3,"I had an issue with a product, and the way the customer service team handled my complaint was exemplary, offering a refund and a coupon for future use.",Yes,2023-03-26
9197163101008115292,The Grocery Basket,1711485836736,5,"Their holiday-themed events bring the community together, offering tastings, special deals, and festive decorations that enhance the shopping experience.",No,2023-03-26
18418351522760874387,Purely Organic Produce,1711485836736,5,The loyalty app is super convenient.,Yes,2023-03-26
12097382804661691812,Neighborhood Fresh Market,1711485836736,4,"The variety of plant-based and vegan products is impressive, catering to dietary needs that are often overlooked in traditional grocery stores.",Yes,2023-03-26
14186424812613621014,City Market,1711485836736,2,The deli section offers amazing sandwiches.,No,2023-03-26
1148451707259855034,Harvest Moon Grocers,1711485836736,2,The store's effort to feature and promote products from women-owned and minority-owned businesses is a great way to support diverse entrepreneurs.,Yes,2023-03-26
17037837662119879976,"Nature""s Pantry",1711485836736,4,"I had an issue with a product, and the way the customer service team handled my complaint was exemplary, offering a refund and a coupon for future use.",No,2023-03-26
8922183192924518093,Harvest Moon Grocers,1711485836736,3,"The butcher counter is a standout, offering custom cuts of meat that are always fresh and sourced from ethical farms.",Yes,2023-03-26
13187140199658937077,Purely Organic Produce,1711485836736,3,"It's refreshing to see a grocery store that places such a high value on customer feedback, with suggestion boxes and responsive management.",Yes,2023-03-26
2051007538799888300,Urban Fresh Foods,1711485836736,4,"Their seasonal outdoor farmers' market is a must-visit, offering an exceptional variety of fresh produce, artisanal cheeses, and handmade goods from local vendors.",No,2023-03-26
10903984206039682982,"Nature""s Pantry",1711485836736,4,Organic meat selection is unmatched.,No,2023-03-26
10566946883497782799,Daily Harvest Market,1711485836736,4,Needs more checkout staff during peak hours.,No,2023-03-26
14330475588134531278,Harvest Moon Grocers,1711485836736,5,"The seafood counter offers an impressive array of fresh, sustainable options, and the knowledgeable staff can provide cooking tips and recipe ideas.",No,2023-03-26
8932460463424128510,Sunshine Grocery,1711485836736,3,Customer service could be more attentive.,Yes,2023-03-26
6667242274827312487,Daily Harvest Market,1711485836736,1,Organic meat selection is unmatched.,No,2023-03-26
13667040654220860307,Harvest Moon Grocers,1711485836736,4,Could use more variety in organic options.,No,2023-03-26
8398580140053815332,Fresh & Green Groceries,1711485836736,5,Parking was a nightmare.,No,2023-03-26
12865165229528416528,EcoFood Supermarket,1711485836736,4,"The variety of plant-based and vegan products is impressive, catering to dietary needs that are often overlooked in traditional grocery stores.",Yes,2023-03-26
10017151482379279763,Urban Fresh Foods,1711485836736,1,"I was disappointed to find that some of the produce, while labeled organic, did not seem to meet the usual standards of freshness and quality I expected.",No,2023-03-26
12836679339989485366,Organic Essentials,1711485836736,4,"They offer a remarkable range of dietary-specific products, from keto and paleo to gluten-free and sugar-free, making healthy living more accessible.",No,2023-03-26
17645512818701857651,Field to Fork Market,1711485836736,4,Checkout lines were too long.,Yes,2023-03-26
8355240406577676193,The Grocery Basket,1711485836736,5,Online ordering process is smooth.,No,2023-03-26
9630503278800934608,The Local Grocer,1711485836736,1,The health and beauty section is lacking.,Yes,2023-03-26
14609886729536304390,Fresh & Green Groceries,1711485836736,5,Awesome selection of organic foods!,Yes,2023-03-26
16158139793059158905,Harvest Moon Grocers,1711485836736,5,"The kids' play area is a thoughtful addition, allowing parents to shop in peace while their children are safely entertained.",No,2023-03-26
16600964960903301578,EcoFood Supermarket,1711485836736,1,Online ordering process is smooth.,Yes,2023-03-26
18034129466431299790,Urban Fresh Foods,1711485836736,3,"Their holiday-themed events bring the community together, offering tastings, special deals, and festive decorations that enhance the shopping experience.",No,2023-03-26
7030205482111229032,The Local Grocer,1711485836736,3,Needs more checkout staff during peak hours.,Yes,2023-03-26
1963103298290085577,The Local Grocer,1711485836736,5,The store layout is confusing.,Yes,2023-03-26
744620223427368031,Harvest Moon Grocers,1711485836736,5,"Their commitment to reducing food waste, through partnerships with local food banks and offering discounts on near-expiration items, is truly commendable.",Yes,2023-03-26
12740098136597359392,Neighborhood Fresh Market,1711485836736,3,"Despite its many positives, the store could improve by extending its hours on weekends to accommodate those with busy work schedules.",No,2023-03-26
18056922461710224251,Purely Organic Produce,1711485836736,3,"The kids' play area is a thoughtful addition, allowing parents to shop in peace while their children are safely entertained.",No,2023-03-26
12544118697303971908,City Market,1711485836736,2,"Their seasonal outdoor farmers' market is a must-visit, offering an exceptional variety of fresh produce, artisanal cheeses, and handmade goods from local vendors.",No,2023-03-26
4131469395013354832,"Season""s Best Market",1711485836736,2,I appreciate the store's effort in organizing cooking classes; it's a great way to engage with the community and learn new recipes using ingredients sold right there.,No,2023-03-26
5481906084961913536,City Market,1711485836736,5,Friendly and helpful pharmacy staff.,Yes,2023-03-26
11187322814614714046,EcoFood Supermarket,1711485836736,1,The selection of locally sourced honey and jams is not only extensive but brings a taste of the region's best flavors directly to our table.,Yes,2023-03-26
15998930445231995741,"Nature""s Pantry",1711485836736,4,Bulk bin section is a money-saver.,No,2023-03-26
3731411695173240789,City Market,1711485836736,2,"They've created a community bulletin board where local events and services are posted, fostering a strong sense of community engagement.",Yes,2023-03-26
887328790461127195,Purely Organic Produce,1711485836736,4,Customer service could be more attentive.,No,2023-03-26
9117894422607338646,"Season""s Best Market",1711485836736,5,Love their gluten-free options!,No,2023-03-26
11171487930742342228,Purely Organic Produce,1711485836736,1,Fresh sushi made daily is a treat.,No,2023-03-26
4286829135608633691,Purely Organic Produce,1711485836737,3,Excellent customer service!,Yes,2023-03-26
14342483501600831945,"Nature""s Pantry",1711485836737,2,Could use more variety in organic options.,No,2023-03-26
10265237477969911500,Field to Fork Market,1711485836737,2,"The loyalty program is not only rewarding but also includes personalized discounts based on shopping history, which I find to be a thoughtful touch.",Yes,2023-03-26
3280875780364265886,Field to Fork Market,1711485836737,1,"One of the best aspects is the freshness and variety of the salad bar, offering a plethora of options for healthy and quick meal solutions.",No,2023-03-26
6780769341714456081,The Local Grocer,1711485836737,1,"The staff went above and beyond when I inquired about gluten-free options, guiding me through the aisles and providing recommendations on products and brands.",No,2023-03-26
323214780557883412,"Nature""s Pantry",1711485836737,2,Excellent customer service!,No,2023-03-26
17444662571211615703,Harvest Moon Grocers,1711485836737,1,The selection of locally sourced honey and jams is not only extensive but brings a taste of the region's best flavors directly to our table.,Yes,2023-03-26
14903107006038076,Fresh & Green Groceries,1711485836737,1,Friendly and helpful pharmacy staff.,Yes,2023-03-26
9403467243122330513,The Grocery Basket,1711485836737,2,"The butcher counter is a standout, offering custom cuts of meat that are always fresh and sourced from ethical farms.",No,2023-03-26
7361312358722617561,Purely Organic Produce,1711485836737,2,"I had an issue with a product, and the way the customer service team handled my complaint was exemplary, offering a refund and a coupon for future use.",Yes,2023-03-26
16228169652850596951,The Local Grocer,1711485836737,2,Friendly and helpful pharmacy staff.,Yes,2023-03-26
12341842029897488397,City Market,1711485836737,4,Disappointed by the seafood selection.,Yes,2023-03-26
4955588688544941498,Daily Harvest Market,1711485836737,4,"The seafood counter offers an impressive array of fresh, sustainable options, and the knowledgeable staff can provide cooking tips and recipe ideas.",No,2023-03-26
15795456025745773867,The Local Grocer,1711485836737,2,The aisles are always clutter-free.,No,2023-03-26
18446088899498354208,Fresh & Green Groceries,1711485836737,4,The store brand products are top quality.,Yes,2023-03-26
2603620392074336617,Purely Organic Produce,1711485836737,3,The availability of rare and exotic fruits and vegetables encourages culinary exploration and creativity in the kitchen.,No,2023-03-26
14223700190078499661,Harvest Moon Grocers,1711485836737,1,"Although the selection of products is generally outstanding, I've noticed that staple items can be out of stock, which can be inconvenient for regular shopping.",Yes,2023-03-26
1507848803723044602,Organic Essentials,1711485836737,5,They offer great cooking classes and demos.,Yes,2023-03-26
8464587613563990443,The Local Grocer,1711485836737,5,Love the fresh produce!,No,2023-03-26
6558958295606295896,EcoFood Supermarket,1711485836737,3,The floral department is always a delight.,No,2023-03-26
2763253894290739793,Urban Fresh Foods,1711485836737,2,I appreciate the store's effort in organizing cooking classes; it's a great way to engage with the community and learn new recipes using ingredients sold right there.,Yes,2023-03-26
10178025443700647816,Organic Essentials,1711485836737,4,"While the prices can be a bit higher than at big box stores, the quality and customer service offered here make it worth the extra cost.",No,2023-03-26
4778700904823685662,The Grocery Basket,1711485836737,1,"The loyalty program is not only rewarding but also includes personalized discounts based on shopping history, which I find to be a thoughtful touch.",No,2023-03-26
15252350239657303649,Daily Harvest Market,1711485836737,2,Prices are a bit steep for everyday items.,Yes,2023-03-26
5890763888452571296,Field to Fork Market,1711485836737,3,Needs more checkout staff during peak hours.,No,2023-03-26
12022863816726511411,"Season""s Best Market",1711485836737,4,Disappointed by the seafood selection.,Yes,2023-03-26
17978118764755778623,"Nature""s Pantry",1711485836737,1,"Despite its many positives, the store could improve by extending its hours on weekends to accommodate those with busy work schedules.",No,2023-03-26
6306701351975972482,"Nature""s Pantry",1711485836737,3,The bakery section is a bit lacking.,Yes,2023-03-26
5324972680139474653,Purely Organic Produce,1711485836737,3,"The kids' play area is a thoughtful addition, allowing parents to shop in peace while their children are safely entertained.",No,2023-03-26
3686436101990918376,Field to Fork Market,1711485836737,2,Bulk bin section is a money-saver.,Yes,2023-03-26
521050963601170536,EcoFood Supermarket,1711485836737,4,Could use more variety in organic options.,Yes,2023-03-26
17141482635663198229,"Season""s Best Market",1711485836737,2,"The kids' play area is a thoughtful addition, allowing parents to shop in peace while their children are safely entertained.",Yes,2023-03-26
3953863977807057680,EcoFood Supermarket,1711485836737,5,Pet-friendly shopping is a plus.,No,2023-03-26
9751339840102675894,Neighborhood Fresh Market,1711485836737,2,Love the fresh produce!,Yes,2023-03-26
577328939974591242,Organic Essentials,1711485836737,5,Bulk bin section is a money-saver.,No,2023-03-26
3728269787862650059,Field to Fork Market,1711485836737,2,Wish there were more discounts.,Yes,2023-03-26
10430605418250268569,Fresh & Green Groceries,1711485836737,5,Needs a better selection of non-dairy milk.,Yes,2023-03-26
17054031202357855670,Harvest Moon Grocers,1711485836737,3,The selection of locally sourced honey and jams is not only extensive but brings a taste of the region's best flavors directly to our table.,Yes,2023-03-26
6101049525218868831,Purely Organic Produce,1711485836737,4,The prepared foods section saves my dinners!,No,2023-03-26
4575571421184780585,EcoFood Supermarket,1711485836737,1,Checkout is seamless with self-service options.,No,2023-03-26
12106417270039979880,The Local Grocer,1711485836737,2,"While the prices can be a bit higher than at big box stores, the quality and customer service offered here make it worth the extra cost.",No,2023-03-26
10677187705929622802,Neighborhood Fresh Market,1711485836737,5,"The butcher counter is a standout, offering custom cuts of meat that are always fresh and sourced from ethical farms.",No,2023-03-26
5724847287100263832,The Grocery Basket,1711485836737,4,Needs more checkout staff during peak hours.,Yes,2023-03-26
18347795143418685075,The Grocery Basket,1711485836737,3,The floral department is always a delight.,Yes,2023-03-26
10371422977075081770,Purely Organic Produce,1711485836737,4,More eco-friendly packaging needed.,No,2023-03-26
8484217061604334406,Organic Essentials,1711485836737,3,The floral department is always a delight.,Yes,2023-03-26
15580174594366983223,Field to Fork Market,1711485836737,3,"Although the selection of products is generally outstanding, I've noticed that staple items can be out of stock, which can be inconvenient for regular shopping.",No,2023-03-26
7187809614104754805,EcoFood Supermarket,1711485836737,2,The bakery section is a bit lacking.,Yes,2023-03-26
5220060448696261833,City Market,1711485836737,2,Impressed by the local produce selection.,No,2023-03-26
739269459290331537,"Nature""s Pantry",1711485836737,5,Love the fresh produce!,No,2023-03-26
17930169861753159356,City Market,1711485836737,4,The selection of locally sourced honey and jams is not only extensive but brings a taste of the region's best flavors directly to our table.,Yes,2023-03-26
11044147016529325884,City Market,1711485836737,2,"Despite its many positives, the store could improve by extending its hours on weekends to accommodate those with busy work schedules.",No,2023-03-26
16321980778986448605,"Nature""s Pantry",1711485836737,2,Could use more variety in organic options.,No,2023-03-26
17829999958426170950,The Grocery Basket,1711485836737,4,Organic meat selection is unmatched.,Yes,2023-03-26
5720865097835300522,Sunshine Grocery,1711485836737,3,Not satisfied with the freshness of perishables.,Yes,2023-03-26
3530844651225085439,EcoFood Supermarket,1711485836737,5,Excellent wine and spirits selection.,No,2023-03-26
16763944743409322740,Urban Fresh Foods,1711485836737,2,Could use more variety in organic options.,No,2023-03-26
8030599584163071595,Harvest Moon Grocers,1711485836737,1,"Their seasonal outdoor farmers' market is a must-visit, offering an exceptional variety of fresh produce, artisanal cheeses, and handmade goods from local vendors.",Yes,2023-03-26
11951426078991319874,Organic Essentials,1711485836737,4,In-store cafe makes shopping a pleasure.,Yes,2023-03-26
8175302707949428223,The Local Grocer,1711485836737,1,Free samples are always appreciated!,Yes,2023-03-26
4821357710811918115,"Nature""s Pantry",1711485836737,3,Needs more checkout staff during peak hours.,Yes,2023-03-26
14333214251942062874,Field to Fork Market,1711485836737,1,The deli section offers amazing sandwiches.,Yes,2023-03-26
14848386650283039823,The Grocery Basket,1711485836737,4,Checkout is seamless with self-service options.,Yes,2023-03-26
15158558354708017972,City Market,1711485836737,5,Great prices and friendly staff.,No,2023-03-26
12190777216075066046,Urban Fresh Foods,1711485836737,1,"The wine and beer selection is curated with care, featuring local breweries and vineyards alongside well-known global brands, making it a go-to for any occasion.",Yes,2023-03-26
4708689472821479627,Purely Organic Produce,1711485836737,4,"I found their selection of international foods to be unparalleled, offering authentic ingredients from around the world that are hard to find elsewhere.",No,2023-03-26
4516200544987599629,Fresh & Green Groceries,1711485836737,1,Impressed by the local produce selection.,No,2023-03-26
15063938588303444060,"Season""s Best Market",1711485836737,2,Pet-friendly shopping is a plus.,Yes,2023-03-26
5184806387503647923,Urban Fresh Foods,1711485836737,1,They offer great cooking classes and demos.,No,2023-03-26
8566971080774974944,Urban Fresh Foods,1711485836737,3,Could improve on the organic snack options.,Yes,2023-03-26
16507229128030530145,EcoFood Supermarket,1711485836737,5,In-store cafe makes shopping a pleasure.,No,2023-03-26
422937940238189740,Daily Harvest Market,1711485836737,5,"Despite its many positives, the store could improve by extending its hours on weekends to accommodate those with busy work schedules.",No,2023-03-26
8224498153888828564,Urban Fresh Foods,1711485836737,5,Checkout lines were too long.,No,2023-03-26
15601945733086125336,Harvest Moon Grocers,1711485836737,5,Excellent wine and spirits selection.,Yes,2023-03-26
4617453111481275987,Harvest Moon Grocers,1711485836737,2,Found everything I needed and more!,No,2023-03-26
2970160717653233768,Purely Organic Produce,1711485836737,3,The store's effort to feature and promote products from women-owned and minority-owned businesses is a great way to support diverse entrepreneurs.,Yes,2023-03-26
17642769578752871080,The Local Grocer,1711485836737,4,Love the fresh produce!,Yes,2023-03-26
8811213239766351376,Purely Organic Produce,1711485836737,1,Free samples are always appreciated!,Yes,2023-03-26
7832580089862206423,The Grocery Basket,1711485836737,3,Customer service could be more attentive.,No,2023-03-26
14769273535126444659,Neighborhood Fresh Market,1711485836737,3,Pet-friendly shopping is a plus.,No,2023-03-26
768556494035235559,"Nature""s Pantry",1711485836737,2,Online ordering process is smooth.,No,2023-03-26
