user_id,Business_name,time,rating,text,verified,date
4258549614424344828,Vitality Grocers,1711488436662,5,Fresh sushi made daily is a treat.,No,2024-03-26
18210622334898577640,Nature's Pantry,1711488436662,5,Their loyalty program is really worth it.,Yes,2024-03-26
14871245484452268757,Nature's Pantry,1711488436662,5,Meat and fish sections are well-maintained.,Yes,2024-03-26
17428876657143560970,Urban Fresh Foods,1711488436662,1,"Although the selection of products is generally outstanding, I've noticed that staple items can be out of stock, which can be inconvenient for regular shopping.",Yes,2024-03-26
15266176932437128505,Earth's Basket,1711488436662,4,They always have the best seasonal fruits.,No,2024-03-26
6349159948224275833,Farm to Table Grocers,1711488436662,4,"Their seasonal outdoor farmers' market is a must-visit, offering an exceptional variety of fresh produce, artisanal cheeses, and handmade goods from local vendors.",Yes,2024-03-26
15518859449752427049,Nature's Best Grocers,1711488436662,5,Excellent customer service!,No,2024-03-26
5496068185355636349,Garden Gourmet Market,1711488436662,2,Always out of my favorite items.,No,2024-03-26
7496014230411544150,Harvest Health Market,1711488436662,1,Needs more checkout staff during peak hours.,Yes,2024-03-26
15505343509331977037,Sustainable Harvests,1711488436662,2,Not satisfied with the freshness of perishables.,Yes,2024-03-26
1970738369594475542,Fresh Finds Market,1711488436662,4,Love their gluten-free options!,No,2024-03-26
623304266759311064,Fresh & Green Groceries,1711488436662,3,The store layout is confusing.,Yes,2024-03-26
13372389693553544668,Sustainable Harvests,1711488436662,3,Not satisfied with the freshness of perishables.,No,2024-03-26
13144903372927295965,Fresh Finds Market,1711488436663,3,Prices have been creeping up without any clear improvement in selection or quality.,Yes,2024-03-26
11944001034963584179,Nature's Pantry,1711488436663,1,Checkout lines were too long.,No,2024-03-26
12422469424139523906,Organic Oasis,1711488436663,5,The prepared foods section saves my dinners!,No,2024-03-26
2187829380441569945,Daily Harvest Market,1711488436663,3,Found mold on several items that were supposed to be fresh; it's clear that quality control is lacking.,Yes,2024-03-26
149000009715204939,The Eco Market,1711488436663,1,Found mold on several items that were supposed to be fresh; it's clear that quality control is lacking.,Yes,2024-03-26
16814824560471904581,Fresh Finds Market,1711488436663,3,Prices have been creeping up without any clear improvement in selection or quality.,No,2024-03-26
11276036559965972305,Farm to Table Grocers,1711488436663,1,"Despite its many positives, the store could improve by extending its hours on weekends to accommodate those with busy work schedules.",No,2024-03-26
1323779459175379584,The Farmers' Market,1711488436663,5,"I found their selection of international foods to be unparalleled, offering authentic ingredients from around the world that are hard to find elsewhere.",No,2024-03-26
16206049680648864919,The Local Grocer,1711488436663,2,Received a batch of spoiled fruits that were inedible upon arrival.,No,2024-03-26
6732052359145063730,Fresh Perspectives,1711488436663,4,Some of the best organic tomatoes I’ve tasted. Will definitely order again!,Yes,2024-03-26
8888165141975507442,Nature's Best Grocers,1711488436663,3,"Products are frequently mislabeled, causing confusion and inconvenience.",No,2024-03-26
8004157648619164038,GreenLeaf Market,1711488436663,1,"Delivery drivers are careless, often leaving groceries in unsuitable locations where they can be damaged or stolen.",No,2024-03-26
16033182784746749505,Farm Fresh Fare,1711488436663,5,The prepared foods section saves my dinners!,No,2024-03-26
13083298174307458877,The Farmers' Market,1711488436663,1,The bakery section is a bit lacking.,No,2024-03-26
2061077899555955537,Organic Oasis,1711488436663,5,"The loyalty program is not only rewarding but also includes personalized discounts based on shopping history, which I find to be a thoughtful touch.",Yes,2024-03-26
3879389363907523111,Farm to Table Grocers,1711488436663,5,"Excellent packaging, ensuring all the delicate greens arrived in perfect condition.",Yes,2024-03-26
11559237856694964447,The Farmers' Market,1711488436663,1,The bakery section is a bit lacking.,Yes,2024-03-26
9420979919157800578,The Green Grocer,1711488436663,5,Pet-friendly shopping is a plus.,No,2024-03-26
14346232528396963160,Season's Best Market,1711488436663,4,Their in-house bakery produces some of the most delightful pastries and bread I've ever tasted – the early morning aroma of fresh baking is irresistible.,Yes,2024-03-26
14173309848087627494,Purely Organic Produce,1711488436663,5,"Their online shopping and home delivery service have been a game-changer, especially with the intuitive app that makes ordering easy and efficient.",Yes,2024-03-26
5347215273904807027,Fresh Field Markets,1711488436663,4,Great prices and friendly staff.,Yes,2024-03-26
18280896311050443316,Prime Produce Market,1711488436663,4,"The seafood counter offers an impressive array of fresh, sustainable options, and the knowledgeable staff can provide cooking tips and recipe ideas.",No,2024-03-26
1147860289343316578,The Seasonal Grocer,1711488436663,1,The bakery section is a bit lacking.,No,2024-03-26
15656365455230554240,Local Bounty Grocers,1711488436663,2,"I was disappointed to find that some of the produce, while labeled organic, did not seem to meet the usual standards of freshness and quality I expected.",No,2024-03-26
3526619636816924168,Sustainable Harvests,1711488436663,1,"Delivery drivers are careless, often leaving groceries in unsuitable locations where they can be damaged or stolen.",No,2024-03-26
9829924779574031989,Organic Oasis,1711488436663,2,Disappointed by the seafood selection.,No,2024-03-26
9541925058437466777,Local Bounty Grocers,1711488436663,1,Received a batch of spoiled fruits that were inedible upon arrival.,Yes,2024-03-26
9028702486535739855,The Green Grocer,1711488436663,5,"The kids' play area is a thoughtful addition, allowing parents to shop in peace while their children are safely entertained.",Yes,2024-03-26
16572301463142217337,The Grocery Basket,1711488436663,4,Meat and fish sections are well-maintained.,Yes,2024-03-26
2745981120807875347,Season's Best Market,1711488436663,3,Wish there were more discounts.,Yes,2024-03-26
2607903580838202281,Purely Organic Produce,1711488436663,2,Needs more checkout staff during peak hours.,Yes,2024-03-26
15084306031850825675,GreenSprout Groceries,1711488436663,4,Some of the best organic tomatoes I’ve tasted. Will definitely order again!,Yes,2024-03-26
3126149897091942008,Pure Harvest Market,1711488436663,4,The loyalty app is super convenient.,Yes,2024-03-26
11790367148589990766,GreenLeaf Market,1711488436663,2,Found mold on several items that were supposed to be fresh; it's clear that quality control is lacking.,No,2024-03-26
11217419974660226429,The Green Grocer,1711488436663,5,Free samples are always appreciated!,No,2024-03-26
15050841635115280293,The Green Grocer,1711488436666,4,The selection of locally sourced honey and jams is not only extensive but brings a taste of the region's best flavors directly to our table.,No,2024-03-26
13702031999848820756,The Organic Emporium,1711488436666,4,Bulk bin section is a money-saver.,No,2024-03-26
4972217424777256530,EcoChoice Grocers,1711488436666,2,Prices have been creeping up without any clear improvement in selection or quality.,No,2024-03-26
42281879177078649,Pure Harvest Market,1711488436666,4,Some of the best organic tomatoes I’ve tasted. Will definitely order again!,Yes,2024-03-26
6014036204656622887,The Eco Market,1711488436666,1,"The refund process is overly complicated and time-consuming, making it a hassle to return unsatisfactory items",No,2024-03-26
13696223656868755275,The Farmers' Market,1711488436666,2,"Despite its many positives, the store could improve by extending its hours on weekends to accommodate those with busy work schedules.",Yes,2024-03-26
8736120372971206925,Urban Fresh Foods,1711488436666,5,"I was impressed by the store's initiative to offer educational tours to schools, teaching children about nutrition and the importance of local farming.",Yes,2024-03-26
5675199517174317379,Vitality Grocers,1711488436666,2,The health and beauty section is lacking.,No,2024-03-26
9799081111355561005,Local Bounty Grocers,1711488436666,5,Bulk bin section is a money-saver.,Yes,2024-03-26
1941943231466419446,The Farmers' Market,1711488436666,2,Found mold on several items that were supposed to be fresh; it's clear that quality control is lacking.,Yes,2024-03-26
12964574605801935530,Sunshine Grocery,1711488436666,4,Found everything I needed and more!,No,2024-03-26
6146564009085297259,Organic Oasis,1711488436666,2,Needs a better selection of non-dairy milk.,No,2024-03-26
4383211521112412057,The Green Grocer,1711488436666,1,"Delivery drivers are careless, often leaving groceries in unsuitable locations where they can be damaged or stolen.",No,2024-03-26
15605749970075869536,GreenLeaf Market,1711488436666,3,Received a batch of spoiled fruits that were inedible upon arrival.,No,2024-03-26
18345416393505508316,City Market,1711488436666,5,"The store's interior design and layout make shopping a pleasant experience, with wide aisles, clearly marked sections, and a welcoming atmosphere.",Yes,2024-03-26
15185195170029021857,The Local Grocer,1711488436666,1,I wish they had more cashiers on duty.,No,2024-03-26
14466029790432798422,Daily Harvest Market,1711488436666,3,The store layout is confusing.,Yes,2024-03-26
4102182024278207716,Field to Fork Market,1711488436666,4,Meat and fish sections are well-maintained.,Yes,2024-03-26
17784919611926543468,Fresh Finds Market,1711488436666,4,"They've created a community bulletin board where local events and services are posted, fostering a strong sense of community engagement.",Yes,2024-03-26
6061580523162626798,GreenLeaf Market,1711488436666,3,"Although the selection of products is generally outstanding, I've noticed that staple items can be out of stock, which can be inconvenient for regular shopping.",Yes,2024-03-26
13812122299385826404,Farm to Table Grocers,1711488436666,3,Customer service could be more attentive.,Yes,2024-03-26
3689725531735257361,Purely Organic Produce,1711488436666,5,Friendly and helpful pharmacy staff.,No,2024-03-26
5089409605092058787,Sustainable Harvests,1711488436666,5,Their in-house bakery produces some of the most delightful pastries and bread I've ever tasted – the early morning aroma of fresh baking is irresistible.,No,2024-03-26
2452280091771472886,Prime Produce Market,1711488436666,5,"The wine and beer selection is curated with care, featuring local breweries and vineyards alongside well-known global brands, making it a go-to for any occasion.",No,2024-03-26
3819370545599674155,Daily Harvest Market,1711488436666,3,I wish they had more cashiers on duty.,No,2024-03-26
9042557456351199105,Pure Harvest Market,1711488436666,5,"The inclusion of a small cafe within the store is perfect for a quick break during shopping trips, offering excellent coffee and snacks.",Yes,2024-03-26
7597220421758303689,Garden Gourmet Market,1711488436666,1,I wish they had more cashiers on duty.,No,2024-03-26
15504671595704198245,The Seasonal Grocer,1711488436666,1,Not satisfied with the freshness of perishables.,Yes,2024-03-26
14453214211988306425,Fresh & Green Groceries,1711488436666,2,"The refund process is overly complicated and time-consuming, making it a hassle to return unsatisfactory items",Yes,2024-03-26
14517302436848426419,City Market,1711488436666,4,The deli section offers amazing sandwiches.,Yes,2024-03-26
2217928115700621434,Farm to Table Grocers,1711488436666,3,Customer service could be more attentive.,No,2024-03-26
14186041780306562738,The Seasonal Grocer,1711488436666,5,A go-to for specialty gourmet products.,Yes,2024-03-26
6874471827878283907,The Eco Market,1711488436666,4,"One of the best aspects is the freshness and variety of the salad bar, offering a plethora of options for healthy and quick meal solutions.",No,2024-03-26
7018866679091219066,Organic Oasis,1711488436666,4,"Excellent packaging, ensuring all the delicate greens arrived in perfect condition.",Yes,2024-03-26
3240241331056004440,Farm Fresh Fare,1711488436666,2,Disappointed by the seafood selection.,No,2024-03-26
12505135764725781154,The Farmers' Market,1711488436666,3,Always out of my favorite items.,Yes,2024-03-26
2123759030936849700,Urban Fresh Foods,1711488436666,3,"Delivery drivers are careless, often leaving groceries in unsuitable locations where they can be damaged or stolen.",No,2024-03-26
10327900162689843171,Farm to Table Grocers,1711488436666,4,Love the fresh produce!,Yes,2024-03-26
14346363068681505215,Local Bounty Grocers,1711488436666,2,"Products are frequently mislabeled, causing confusion and inconvenience.",No,2024-03-26
3243422403802842104,The Eco Market,1711488436666,4,Meat and fish sections are well-maintained.,No,2024-03-26
16386420984878898859,The Farmers' Market,1711488436666,1,More eco-friendly packaging needed.,Yes,2024-03-26
4189225332613501614,Sunshine Grocery,1711488436666,2,"Delivery drivers are careless, often leaving groceries in unsuitable locations where they can be damaged or stolen.",No,2024-03-26
2571408500672252927,The Grocery Basket,1711488436666,1,"Although the selection of products is generally outstanding, I've noticed that staple items can be out of stock, which can be inconvenient for regular shopping.",Yes,2024-03-26
8911354558425836977,Fresh & Green Groceries,1711488436666,5,The freshness guarantee is reassuring.,No,2024-03-26
10621593305437655219,Sustainable Harvests,1711488436666,2,"Customer service responses are generic and unhelpful, failing to address specific concerns.",Yes,2024-03-26
13207182916177353414,Sustainable Harvests,1711488436666,4,"Their seasonal outdoor farmers' market is a must-visit, offering an exceptional variety of fresh produce, artisanal cheeses, and handmade goods from local vendors.",Yes,2024-03-26
15754731376802636468,Neighborhood Fresh Market,1711488436666,2,"Products are frequently mislabeled, causing confusion and inconvenience.",Yes,2024-03-26
7663000201029644569,Organic Oasis,1711488436666,1,"Customer service responses are generic and unhelpful, failing to address specific concerns.",Yes,2024-03-26
16719977831724209176,The Grocery Basket,1711488436666,2,"The promised 'farm-fresh' quality falls short, with many items tasting no better than what's found in conventional stores.",Yes,2024-03-26
10700016196845597691,The Local Grocer,1711488436666,3,"Products are frequently mislabeled, causing confusion and inconvenience.",No,2024-03-26
3676287787159674088,Prime Produce Market,1711488436666,2,The store layout is confusing.,No,2024-03-26
5576880072457715959,GreenLeaf Market,1711488436666,2,I wish they had more cashiers on duty.,Yes,2024-03-26
5331594905943016860,Sunshine Grocery,1711488436666,2,"I was disappointed to find that some of the produce, while labeled organic, did not seem to meet the usual standards of freshness and quality I expected.",No,2024-03-26
10838614270017434010,Garden Gourmet Market,1711488436666,1,"I was disappointed to find that some of the produce, while labeled organic, did not seem to meet the usual standards of freshness and quality I expected.",No,2024-03-26
17178452643628759638,The Organic Emporium,1711488436666,5,Some of the best organic tomatoes I’ve tasted. Will definitely order again!,No,2024-03-26
11645445643307469025,GreenSprout Groceries,1711488436666,3,"The refund process is overly complicated and time-consuming, making it a hassle to return unsatisfactory items",Yes,2024-03-26
9651811913432103586,Harvest Moon Grocers,1711488436666,4,The store brand products are top quality.,No,2024-03-26
3907760569474379571,Organic Essentials,1711488436666,5,Meat and fish sections are well-maintained.,No,2024-03-26
16496675755351791882,Fresh & Green Groceries,1711488436666,5,"Their online shopping and home delivery service have been a game-changer, especially with the intuitive app that makes ordering easy and efficient.",No,2024-03-26
9281504114538288879,Organic Oasis,1711488436666,5,Best place for vegan groceries.,Yes,2024-03-26
9889453731277448530,Nature's Pantry,1711488436666,3,"Delivery drivers are careless, often leaving groceries in unsuitable locations where they can be damaged or stolen.",No,2024-03-26
14902920054373809688,Garden Gourmet Market,1711488436666,3,Could use more variety in organic options.,Yes,2024-03-26
9646624499208277358,EcoChoice Grocers,1711488436666,3,The store layout is confusing.,Yes,2024-03-26
4108742931461659023,Urban Harvest,1711488436666,2,Needs more checkout staff during peak hours.,No,2024-03-26
545459030252753629,Garden Gourmet Market,1711488436666,5,In-store cafe makes shopping a pleasure.,Yes,2024-03-26
1883357384104379901,Nature's Pantry,1711488436666,4,"The store's interior design and layout make shopping a pleasant experience, with wide aisles, clearly marked sections, and a welcoming atmosphere.",No,2024-03-26
6370044015464961544,Fresh & Green Groceries,1711488436666,5,"Their holiday-themed events bring the community together, offering tastings, special deals, and festive decorations that enhance the shopping experience.",Yes,2024-03-26
14115752970444661964,Organic Essentials,1711488436666,3,Disappointed by the seafood selection.,No,2024-03-26
4320304920267860660,City Market,1711488436666,5,"I had an issue with a product, and the way the customer service team handled my complaint was exemplary, offering a refund and a coupon for future use.",Yes,2024-03-26
10062937951343704560,The Farmers' Market,1711488436666,4,Online ordering process is smooth.,No,2024-03-26
484614334704394679,Nature's Pantry,1711488436666,2,The health and beauty section is lacking.,No,2024-03-26
10206516971106683518,Vitality Grocers,1711488436666,2,"Despite its many positives, the store could improve by extending its hours on weekends to accommodate those with busy work schedules.",Yes,2024-03-26
15311021625157494153,The Grocery Basket,1711488436666,1,I wish they had more cashiers on duty.,Yes,2024-03-26
5312998548093820290,City Market,1711488436666,2,The bakery section is a bit lacking.,Yes,2024-03-26
12780030850091934409,The Grocery Basket,1711488436666,5,Best place for vegan groceries.,Yes,2024-03-26
5105235046058409577,Fresh Field Markets,1711488436666,2,Checkout lines were too long.,No,2024-03-26
1797622519003802581,Purely Organic Produce,1711488436666,5,"They've created a community bulletin board where local events and services are posted, fostering a strong sense of community engagement.",No,2024-03-26
7730286447157042891,Organic Essentials,1711488436666,3,Parking was a nightmare.,Yes,2024-03-26
12983616113800150771,Sunshine Grocery,1711488436666,4,"While the prices can be a bit higher than at big box stores, the quality and customer service offered here make it worth the extra cost.",Yes,2024-03-26
17420827406884679292,Season's Best Market,1711488436666,1,"Although the selection of products is generally outstanding, I've noticed that staple items can be out of stock, which can be inconvenient for regular shopping.",No,2024-03-26
4072543395567213747,Season's Best Market,1711488436667,3,Needs a better selection of non-dairy milk.,No,2024-03-26
2038115358584411955,Farm Fresh Fare,1711488436667,3,The bakery section is a bit lacking.,No,2024-03-26
14586108074209085952,EcoFood Supermarket,1711488436667,2,More eco-friendly packaging needed.,Yes,2024-03-26
17484838166033635180,EcoFood Supermarket,1711488436667,3,Customer service could be more attentive.,No,2024-03-26
17886065330215605644,The Eco Market,1711488436667,5,"I was impressed by the store's initiative to offer educational tours to schools, teaching children about nutrition and the importance of local farming.",Yes,2024-03-26
14715324666185715581,Organic Essentials,1711488436667,4,Love the fresh produce!,No,2024-03-26
11979716534545585701,Vitality Grocers,1711488436667,4,Checkout is seamless with self-service options.,Yes,2024-03-26
3354015097155111951,EcoFood Supermarket,1711488436667,1,I wish they had more cashiers on duty.,Yes,2024-03-26
699769590943754253,Fresh Fork Groceries,1711488436667,4,Checkout is seamless with self-service options.,No,2024-03-26
15900140547049186584,Fresh Perspectives,1711488436667,1,"I was disappointed to find that some of the produce, while labeled organic, did not seem to meet the usual standards of freshness and quality I expected.",Yes,2024-03-26
4492663362380816595,Fresh Finds Market,1711488436667,5,They always have the best seasonal fruits.,No,2024-03-26
13350374303519098544,Season's Best Market,1711488436667,2,The health and beauty section is lacking.,No,2024-03-26
6665577111021029590,Fresh Finds Market,1711488436667,5,"The staff went above and beyond when I inquired about gluten-free options, guiding me through the aisles and providing recommendations on products and brands.",No,2024-03-26
12311589361035840179,Fresh Finds Market,1711488436667,3,Checkout lines were too long.,Yes,2024-03-26
18262620099399869743,The Farmers' Market,1711488436667,2,Wish there were more discounts.,No,2024-03-26
4526573287733037520,Organic Essentials,1711488436667,5,Pet-friendly shopping is a plus.,No,2024-03-26
13537411623318761331,Urban Harvest,1711488436667,1,Parking was a nightmare.,No,2024-03-26
2598007212459982792,Harvest Moon Grocers,1711488436667,4,They offer great cooking classes and demos.,Yes,2024-03-26
8931035817044011088,EcoChoice Grocers,1711488436667,2,Disappointed by the seafood selection.,Yes,2024-03-26
9619961090792735330,Daily Harvest Market,1711488436667,5,"I was impressed by the store's initiative to offer educational tours to schools, teaching children about nutrition and the importance of local farming.",No,2024-03-26
9360368565705113293,GreenSprout Groceries,1711488436667,5,Bulk bin section is a money-saver.,Yes,2024-03-26
16260005311634403325,Fresh Finds Market,1711488436667,3,Could improve on the organic snack options.,No,2024-03-26
16382685494624508347,GreenSprout Groceries,1711488436667,3,"Although the selection of products is generally outstanding, I've noticed that staple items can be out of stock, which can be inconvenient for regular shopping.",Yes,2024-03-26
18149338540516393541,Organic Essentials,1711488436667,1,"The refund process is overly complicated and time-consuming, making it a hassle to return unsatisfactory items",Yes,2024-03-26
5965437749643806137,Nature's Best Grocers,1711488436667,5,"The loyalty program is not only rewarding but also includes personalized discounts based on shopping history, which I find to be a thoughtful touch.",Yes,2024-03-26
11015214059998191703,Season's Best Market,1711488436667,1,Parking was a nightmare.,Yes,2024-03-26
8267468770276610534,Fresh Field Markets,1711488436667,3,Could use more variety in organic options.,Yes,2024-03-26
13330766657768435200,EcoChoice Grocers,1711488436667,2,Checkout lines were too long.,No,2024-03-26
16235159497956764666,Season's Best Market,1711488436667,3,Prices have been creeping up without any clear improvement in selection or quality.,No,2024-03-26
8576656876499187706,Purely Organic Produce,1711488436667,5,Their loyalty program is really worth it.,Yes,2024-03-26
6809926356122813077,Fresh & Green Groceries,1711488436667,4,"It's refreshing to see a grocery store that places such a high value on customer feedback, with suggestion boxes and responsive management.",No,2024-03-26
3060008121830062036,Urban Fresh Foods,1711488436667,3,"The refund process is overly complicated and time-consuming, making it a hassle to return unsatisfactory items",No,2024-03-26
15072708526333424588,The Seasonal Grocer,1711488436667,1,"Products are frequently mislabeled, causing confusion and inconvenience.",No,2024-03-26
14787348913200566987,The Eco Market,1711488436667,2,"Despite its many positives, the store could improve by extending its hours on weekends to accommodate those with busy work schedules.",No,2024-03-26
6126558770255923888,Urban Harvest,1711488436667,2,"Although the selection of products is generally outstanding, I've noticed that staple items can be out of stock, which can be inconvenient for regular shopping.",No,2024-03-26
6792233200864541992,Fresh & Green Groceries,1711488436667,5,"The store's interior design and layout make shopping a pleasant experience, with wide aisles, clearly marked sections, and a welcoming atmosphere.",No,2024-03-26
12633808720296675001,The Local Grocer,1711488436667,4,"They've created a community bulletin board where local events and services are posted, fostering a strong sense of community engagement.",Yes,2024-03-26
13592096674017464280,Earth's Basket,1711488436667,2,Parking was a nightmare.,Yes,2024-03-26
5362404164885822253,The Grocery Basket,1711488436667,2,Needs more checkout staff during peak hours.,No,2024-03-26
15478585582853960804,Fresh Perspectives,1711488436667,4,"The variety of plant-based and vegan products is impressive, catering to dietary needs that are often overlooked in traditional grocery stores.",No,2024-03-26
8142427743604854350,Field to Fork Market,1711488436667,1,Could use more variety in organic options.,No,2024-03-26
9432374680846579249,Farm to Table Grocers,1711488436667,5,Their loyalty program is really worth it.,Yes,2024-03-26
3420747358540067621,Vitality Grocers,1711488436667,4,"I had an issue with a product, and the way the customer service team handled my complaint was exemplary, offering a refund and a coupon for future use.",No,2024-03-26
13770428558162335076,Nature's Best Grocers,1711488436667,4,Fresh sushi made daily is a treat.,Yes,2024-03-26
15366420499701212518,Urban Fresh Foods,1711488436667,5,Love the fresh produce!,No,2024-03-26
8111772319067215012,EcoChoice Grocers,1711488436667,2,Wish there were more discounts.,Yes,2024-03-26
15284123905446098893,Sunshine Grocery,1711488436667,5,The prepared foods section saves my dinners!,Yes,2024-03-26
12983257274764482654,The Green Grocer,1711488436667,1,Always out of my favorite items.,Yes,2024-03-26
9212601753633542828,Fresh Perspectives,1711488436667,5,"The staff went above and beyond when I inquired about gluten-free options, guiding me through the aisles and providing recommendations on products and brands.",Yes,2024-03-26
2919470574636912428,Daily Harvest Market,1711488436667,2,Prices have been creeping up without any clear improvement in selection or quality.,Yes,2024-03-26
10539912135516199496,Fresh Fork Groceries,1711488436667,5,The selection of locally sourced honey and jams is not only extensive but brings a taste of the region's best flavors directly to our table.,Yes,2024-03-26
4065304031976741030,Local Bounty Grocers,1711488436667,1,"Despite its many positives, the store could improve by extending its hours on weekends to accommodate those with busy work schedules.",Yes,2024-03-26
14510842376834438231,The Organic Emporium,1711488436667,5,"I was pleasantly surprised by their commitment to sustainability, with eco-friendly packaging and a wide range of bulk purchase options reducing plastic waste.",Yes,2024-03-26
17084285504147227658,Purely Organic Produce,1711488436667,3,"The refund process is overly complicated and time-consuming, making it a hassle to return unsatisfactory items",Yes,2024-03-26
17314821948243462216,Daily Harvest Market,1711488436667,2,"The refund process is overly complicated and time-consuming, making it a hassle to return unsatisfactory items",Yes,2024-03-26
4647558390664492024,Earth's Basket,1711488436667,1,Could use more variety in organic options.,No,2024-03-26
13351900680735017800,Farm Fresh Fare,1711488436667,5,"The wine and beer selection is curated with care, featuring local breweries and vineyards alongside well-known global brands, making it a go-to for any occasion.",Yes,2024-03-26
7277623937604960442,The Farmers' Market,1711488436667,2,"The online inventory often doesn't match what's actually available, leading to disappointing substitutions.",No,2024-03-26
10915261487359207358,Purely Organic Produce,1711488436667,5,Free samples are always appreciated!,Yes,2024-03-26
3141848043370057055,Fresh Perspectives,1711488436667,1,"Products are frequently mislabeled, causing confusion and inconvenience.",No,2024-03-26
6265489673305501813,The Seasonal Grocer,1711488436667,1,Received a batch of spoiled fruits that were inedible upon arrival.,Yes,2024-03-26
3067733655370862038,Vitality Grocers,1711488436667,4,Online ordering process is smooth.,No,2024-03-26
17874287586041135921,Sustainable Harvests,1711488436667,2,"The refund process is overly complicated and time-consuming, making it a hassle to return unsatisfactory items",Yes,2024-03-26
3089432726574597606,Field to Fork Market,1711488436667,4,They always have the best seasonal fruits.,No,2024-03-26
7877035472822342323,The Grocery Basket,1711488436667,1,The bakery section is a bit lacking.,No,2024-03-26
10094475947386582750,Farm to Table Grocers,1711488436667,2,Found mold on several items that were supposed to be fresh; it's clear that quality control is lacking.,No,2024-03-26
16912294965845512315,Urban Harvest,1711488436667,5,Great prices and friendly staff.,Yes,2024-03-26
13125225270006938717,The Green Grocer,1711488436667,1,The bakery section is a bit lacking.,Yes,2024-03-26
16174469821367394672,Urban Fresh Foods,1711488436667,2,"Although the selection of products is generally outstanding, I've noticed that staple items can be out of stock, which can be inconvenient for regular shopping.",Yes,2024-03-26
17756809576485971627,The Green Grocer,1711488436667,4,"Excellent packaging, ensuring all the delicate greens arrived in perfect condition.",No,2024-03-26
3116804148900302597,Prime Produce Market,1711488436667,3,More eco-friendly packaging needed.,Yes,2024-03-26
15235206038955943129,The Farmers' Market,1711488436667,2,Parking was a nightmare.,No,2024-03-26
11663175840718477245,Pure Harvest Market,1711488436667,3,More eco-friendly packaging needed.,Yes,2024-03-26
13178208082945737063,Earth's Basket,1711488436667,2,Prices have been creeping up without any clear improvement in selection or quality.,No,2024-03-26
4709017570612699080,Fresh & Green Groceries,1711488436667,1,Always out of my favorite items.,Yes,2024-03-26
4571714693932591041,GreenSprout Groceries,1711488436667,2,"The promised 'farm-fresh' quality falls short, with many items tasting no better than what's found in conventional stores.",Yes,2024-03-26
16848567202668438065,The Organic Emporium,1711488436667,1,Checkout lines were too long.,Yes,2024-03-26
10245936916858297712,Organic Oasis,1711488436667,3,Parking was a nightmare.,No,2024-03-26
10636055197791025681,Farm to Table Grocers,1711488436667,1,"Despite its many positives, the store could improve by extending its hours on weekends to accommodate those with busy work schedules.",Yes,2024-03-26
3845226164898638451,The Grocery Basket,1711488436667,4,The parking lot is well-lit and safe.,Yes,2024-03-26
16699531721990454607,Season's Best Market,1711488436667,4,"The loyalty program is not only rewarding but also includes personalized discounts based on shopping history, which I find to be a thoughtful touch.",Yes,2024-03-26
6112877403830051770,Daily Harvest Market,1711488436667,2,The store layout is confusing.,Yes,2024-03-26
12340868072648630110,Nature's Best Grocers,1711488436667,1,Checkout lines were too long.,No,2024-03-26
13602502591257328238,EcoFood Supermarket,1711488436667,5,Impressed by the local produce selection.,Yes,2024-03-26
16242134870240443102,Fresh Field Markets,1711488436667,5,Excellent wine and spirits selection.,Yes,2024-03-26
12235795689178183334,Urban Harvest,1711488436667,4,Found everything I needed and more!,Yes,2024-03-26
16814043940493517748,Pure Harvest Market,1711488436667,5,"The loyalty program is not only rewarding but also includes personalized discounts based on shopping history, which I find to be a thoughtful touch.",No,2024-03-26
2574951408006875832,Organic Essentials,1711488436668,1,Parking was a nightmare.,Yes,2024-03-26
6317317766036945841,Vitality Grocers,1711488436668,3,"Despite its many positives, the store could improve by extending its hours on weekends to accommodate those with busy work schedules.",No,2024-03-26
7650954605220182732,Sustainable Harvests,1711488436668,3,Parking was a nightmare.,No,2024-03-26
186112785128201018,Organic Oasis,1711488436668,1,"The online inventory often doesn't match what's actually available, leading to disappointing substitutions.",Yes,2024-03-26
15127803360491993252,Daily Harvest Market,1711488436668,2,The bakery section is a bit lacking.,Yes,2024-03-26
7780387601792744179,The Seasonal Grocer,1711488436668,3,Needs a better selection of non-dairy milk.,No,2024-03-26
13901702751528726779,The Grocery Basket,1711488436668,1,Always out of my favorite items.,No,2024-03-26
14726511269547296823,Farm to Table Grocers,1711488436668,2,Always out of my favorite items.,Yes,2024-03-26
8044687905184421643,Neighborhood Fresh Market,1711488436668,2,"Products are frequently mislabeled, causing confusion and inconvenience.",Yes,2024-03-26
3040552036460658885,Field to Fork Market,1711488436668,1,The store layout is confusing.,Yes,2024-03-26
2299515501320529231,Daily Harvest Market,1711488436668,5,The parking lot is well-lit and safe.,No,2024-03-26
14015465153082296595,Fresh Fork Groceries,1711488436668,5,The prepared foods section saves my dinners!,No,2024-03-26
2036864900776495147,GreenLeaf Market,1711488436668,4,Their loyalty program is really worth it.,No,2024-03-26
3483370416855683413,City Market,1711488436668,5,Fresh sushi made daily is a treat.,No,2024-03-26
16890557500239133682,Local Bounty Grocers,1711488436668,3,"Customer service responses are generic and unhelpful, failing to address specific concerns.",No,2024-03-26
5348466659814893750,Farm to Table Grocers,1711488436668,1,Always out of my favorite items.,Yes,2024-03-26
642211927702920514,GreenLeaf Market,1711488436668,2,The bakery section is a bit lacking.,No,2024-03-26
